NameOfPig;CageId;Time;Date;Answer
20;120;14:04:26;26-05-2020;RIGHT
20;120;14:04:54;26-05-2020;WRONG
20;120;14:05:35;26-05-2020;RIGHT
20;120;14:05:56;26-05-2020;RIGHT
20;120;17:01:32;26-05-2020;RIGHT
20;120;17:05:30;26-05-2020;RIGHT
20;120;17:05:45;26-05-2020;RIGHT
20;120;17:07:12;26-05-2020;RIGHT
20;120;17:07:38;26-05-2020;RIGHT
20;120;17:07:49;26-05-2020;RIGHT
20;120;17:13:53;26-05-2020;RIGHT
20;120;17:14:10;26-05-2020;RIGHT
20;120;17:14:25;26-05-2020;RIGHT
20;120;17:14:36;26-05-2020;RIGHT
20;120;11:05:20;27-05-2020;RIGHT
20;120;11:05:48;27-05-2020;RIGHT
20;120;14:01:21;27-05-2020;WRONG
20;120;14:01:46;27-05-2020;RIGHT
20;120;14:02:39;27-05-2020;RIGHT
20;120;14:03:01;27-05-2020;RIGHT
20;120;14:03:34;27-05-2020;RIGHT
20;120;14:04:05;27-05-2020;RIGHT
20;120;17:01:14;27-05-2020;RIGHT
20;120;17:02:24;27-05-2020;RIGHT
20;120;17:02:45;27-05-2020;RIGHT
20;120;17:19:22;27-05-2020;WRONG
20;120;11:01:06;28-05-2020;RIGHT
20;120;11:02:41;28-05-2020;RIGHT
20;120;11:03:07;28-05-2020;RIGHT
20;120;11:03:34;28-05-2020;RIGHT
20;120;11:03:58;28-05-2020;RIGHT
20;120;11:16:52;28-05-2020;RIGHT
20;120;11:17:40;28-05-2020;RIGHT
20;120;11:18:02;28-05-2020;RIGHT
20;120;11:18:19;28-05-2020;RIGHT
20;120;11:18:34;28-05-2020;RIGHT
20;120;14:01:03;28-05-2020;RIGHT
20;120;14:01:33;28-05-2020;RIGHT
20;120;14:01:53;28-05-2020;RIGHT
20;120;14:02:08;28-05-2020;RIGHT
20;120;14:02:23;28-05-2020;RIGHT
20;120;14:02:47;28-05-2020;RIGHT
20;120;14:04:30;28-05-2020;RIGHT
20;120;14:05:34;28-05-2020;RIGHT
20;120;14:08:30;28-05-2020;RIGHT
20;120;14:09:34;28-05-2020;RIGHT
20;120;17:04:59;28-05-2020;RIGHT
20;120;17:16:17;28-05-2020;RIGHT
20;120;17:54:26;28-05-2020;RIGHT
20;120;08:27:59;29-05-2020;RIGHT
20;120;08:30:42;29-05-2020;RIGHT
20;120;08:31:28;29-05-2020;RIGHT
20;120;08:32:17;29-05-2020;RIGHT
20;120;08:32:35;29-05-2020;RIGHT
20;120;08:39:27;29-05-2020;WRONG
20;120;08:39:54;29-05-2020;RIGHT
20;120;08:40:04;29-05-2020;RIGHT
20;120;11:55:26;29-05-2020;WRONG
20;120;14:08:56;29-05-2020;RIGHT
20;120;14:01:40;30-05-2020;RIGHT
20;120;14:02:18;30-05-2020;RIGHT
20;120;14:03:12;30-05-2020;RIGHT
20;120;14:05:08;30-05-2020;RIGHT
20;120;14:06:48;30-05-2020;WRONG
20;120;17:15:04;30-05-2020;RIGHT
20;120;17:15:27;30-05-2020;RIGHT
20;120;17:15:45;30-05-2020;RIGHT
20;120;17:16:13;30-05-2020;RIGHT
20;120;17:16:59;30-05-2020;RIGHT
20;120;17:17:17;30-05-2020;RIGHT
20;120;17:22:29;30-05-2020;RIGHT
20;120;17:53:57;30-05-2020;RIGHT
20;120;11:01:19;31-05-2020;RIGHT
20;120;11:02:13;31-05-2020;RIGHT
20;120;11:07:30;31-05-2020;RIGHT
20;120;11:08:02;31-05-2020;RIGHT
20;120;11:08:25;31-05-2020;RIGHT
20;120;11:08:57;31-05-2020;WRONG
20;120;11:10:04;31-05-2020;RIGHT
20;120;11:10:49;31-05-2020;RIGHT
20;120;11:11:07;31-05-2020;RIGHT
20;120;11:11:18;31-05-2020;RIGHT
20;120;14:01:16;31-05-2020;RIGHT
20;120;14:02:39;31-05-2020;WRONG
20;120;17:11:56;31-05-2020;RIGHT
20;120;17:14:40;31-05-2020;RIGHT
20;120;17:15:26;31-05-2020;WRONG
20;120;17:16:00;31-05-2020;RIGHT
20;120;17:19:43;31-05-2020;RIGHT
20;120;17:20:37;31-05-2020;RIGHT
20;120;17:50:32;31-05-2020;RIGHT
20;120;17:52:23;31-05-2020;RIGHT
20;120;17:58:08;31-05-2020;RIGHT
20;120;17:58:39;31-05-2020;RIGHT
20;120;11:02:30;01-06-2020;WRONG
20;120;11:04:46;01-06-2020;RIGHT
20;120;11:05:23;01-06-2020;RIGHT
20;120;11:06:13;01-06-2020;RIGHT
20;120;11:07:16;01-06-2020;WRONG
20;120;11:10:41;01-06-2020;WRONG
20;120;11:11:37;01-06-2020;RIGHT
20;120;11:12:15;01-06-2020;RIGHT
20;120;11:14:09;01-06-2020;RIGHT
20;120;11:16:03;01-06-2020;RIGHT
20;120;14:01:36;01-06-2020;WRONG
20;120;14:02:24;01-06-2020;RIGHT
20;120;17:02:06;01-06-2020;RIGHT
20;120;17:02:29;01-06-2020;RIGHT
20;120;17:03:45;01-06-2020;RIGHT
20;120;17:11:23;01-06-2020;RIGHT
20;120;17:27:43;01-06-2020;RIGHT
20;120;17:30:35;01-06-2020;RIGHT
20;120;17:31:13;01-06-2020;WRONG
20;120;17:42:14;01-06-2020;RIGHT
20;120;10:57:13;02-06-2020;RIGHT
20;120;10:57:26;02-06-2020;RIGHT
20;120;10:58:24;02-06-2020;RIGHT
20;120;10:59:12;02-06-2020;RIGHT
20;120;10:59:23;02-06-2020;RIGHT
20;120;11:02:25;02-06-2020;RIGHT
20;120;11:06:41;02-06-2020;RIGHT
20;120;11:06:58;02-06-2020;RIGHT
20;120;11:09:03;02-06-2020;RIGHT
20;120;14:02:52;02-06-2020;RIGHT
20;120;14:04:51;02-06-2020;WRONG
20;120;14:26:47;02-06-2020;RIGHT
20;120;14:46:47;02-06-2020;RIGHT
20;120;14:47:21;02-06-2020;RIGHT
20;120;14:54:00;02-06-2020;RIGHT
20;120;17:15:54;02-06-2020;RIGHT
20;120;17:24:15;02-06-2020;RIGHT
20;120;17:45:26;02-06-2020;RIGHT
20;120;17:46:00;02-06-2020;RIGHT
20;120;17:58:25;02-06-2020;RIGHT
21;121;20:59:36;27-09-2019;RIGHT
21;121;20:49:54;02-10-2019;RIGHT
21;121;20:34:06;04-11-2019;RIGHT
21;121;20:40:23;04-11-2019;RIGHT
21;121;07:44:48;28-01-2020;RIGHT
21;121;16:07:43;31-01-2020;RIGHT
21;121;19:36:06;31-01-2020;RIGHT
21;121;21:15:45;31-01-2020;RIGHT
21;121;19:56:27;01-02-2020;RIGHT
21;121;22:26:52;02-02-2020;RIGHT
21;121;22:53:20;02-02-2020;RIGHT
21;121;22:54:35;02-02-2020;RIGHT
21;121;19:36:25;03-02-2020;WRONG
21;121;19:38:07;03-02-2020;WRONG
21;121;19:38:59;03-02-2020;RIGHT
21;121;22:19:40;03-02-2020;RIGHT
21;121;22:21:14;03-02-2020;RIGHT
21;121;22:25:11;03-02-2020;RIGHT
21;121;22:27:52;03-02-2020;RIGHT
21;121;22:29:55;03-02-2020;RIGHT
21;121;22:30:53;03-02-2020;RIGHT
21;121;22:32:12;03-02-2020;RIGHT
21;121;22:33:28;03-02-2020;WRONG
21;121;22:33:45;03-02-2020;RIGHT
21;121;22:34:33;03-02-2020;RIGHT
21;121;22:06:00;04-02-2020;RIGHT
21;121;22:06:59;04-02-2020;RIGHT
21;121;22:08:37;04-02-2020;RIGHT
21;121;22:09:11;04-02-2020;RIGHT
21;121;22:09:58;04-02-2020;RIGHT
21;121;22:10:31;04-02-2020;RIGHT
21;121;22:11:42;04-02-2020;RIGHT
21;121;22:12:23;04-02-2020;RIGHT
21;121;22:13:12;04-02-2020;RIGHT
21;121;22:13:35;04-02-2020;RIGHT
21;121;22:48:25;05-02-2020;RIGHT
21;121;22:49:18;05-02-2020;RIGHT
21;121;22:50:14;05-02-2020;RIGHT
21;121;22:50:50;05-02-2020;RIGHT
21;121;22:52:46;05-02-2020;WRONG
21;121;22:53:23;05-02-2020;RIGHT
21;121;22:54:01;05-02-2020;RIGHT
21;121;22:54:30;05-02-2020;RIGHT
21;121;22:55:00;05-02-2020;RIGHT
21;121;22:55:35;05-02-2020;RIGHT
21;121;19:23:12;06-02-2020;RIGHT
21;121;19:24:15;06-02-2020;RIGHT
21;121;19:24:36;06-02-2020;RIGHT
21;121;19:25:03;06-02-2020;RIGHT
21;121;19:25:19;06-02-2020;RIGHT
21;121;19:25:53;06-02-2020;RIGHT
21;121;19:26:27;06-02-2020;RIGHT
21;121;19:26:54;06-02-2020;RIGHT
21;121;19:27:14;06-02-2020;RIGHT
21;121;19:27:39;06-02-2020;RIGHT
21;121;22:21:09;06-02-2020;RIGHT
21;121;22:21:36;06-02-2020;RIGHT
21;121;22:22:08;06-02-2020;RIGHT
21;121;22:22:44;06-02-2020;RIGHT
21;121;22:29:13;06-02-2020;RIGHT
21;121;22:29:23;06-02-2020;RIGHT
21;121;22:30:06;06-02-2020;RIGHT
21;121;22:30:25;06-02-2020;RIGHT
21;121;22:30:58;06-02-2020;WRONG
21;121;22:33:46;06-02-2020;RIGHT
21;121;19:05:15;07-02-2020;RIGHT
21;121;19:08:19;07-02-2020;RIGHT
21;121;19:09:24;07-02-2020;RIGHT
21;121;19:10:30;07-02-2020;RIGHT
21;121;19:11:06;07-02-2020;RIGHT
21;121;19:11:55;07-02-2020;RIGHT
21;121;19:12:20;07-02-2020;RIGHT
21;121;19:12:39;07-02-2020;RIGHT
21;121;19:12:55;07-02-2020;RIGHT
21;121;19:13:09;07-02-2020;RIGHT
21;121;12:37:51;08-02-2020;WRONG
21;121;12:39:19;08-02-2020;RIGHT
21;121;12:40:01;08-02-2020;RIGHT
21;121;12:40:45;08-02-2020;RIGHT
21;121;12:41:31;08-02-2020;RIGHT
21;121;12:42:01;08-02-2020;RIGHT
21;121;12:42:49;08-02-2020;WRONG
21;121;12:43:34;08-02-2020;WRONG
21;121;12:44:04;08-02-2020;RIGHT
21;121;12:44:24;08-02-2020;RIGHT
21;121;19:44:55;08-02-2020;RIGHT
21;121;19:45:34;08-02-2020;RIGHT
21;121;19:54:49;08-02-2020;RIGHT
21;121;19:55:39;08-02-2020;RIGHT
21;121;19:57:20;08-02-2020;RIGHT
21;121;19:57:42;08-02-2020;RIGHT
21;121;19:58:10;08-02-2020;RIGHT
21;121;19:58:30;08-02-2020;RIGHT
21;121;19:58:45;08-02-2020;RIGHT
21;121;19:59:12;08-02-2020;RIGHT
21;121;19:27:02;09-02-2020;RIGHT
21;121;19:27:28;09-02-2020;RIGHT
21;121;19:28:09;09-02-2020;RIGHT
21;121;19:28:43;09-02-2020;RIGHT
21;121;19:29:10;09-02-2020;RIGHT
21;121;19:29:32;09-02-2020;RIGHT
21;121;19:29:51;09-02-2020;RIGHT
21;121;19:30:18;09-02-2020;RIGHT
21;121;19:30:37;09-02-2020;RIGHT
21;121;19:31:27;09-02-2020;RIGHT
21;121;22:29:20;09-02-2020;RIGHT
21;121;22:30:29;09-02-2020;RIGHT
21;121;22:30:44;09-02-2020;RIGHT
21;121;22:36:45;09-02-2020;RIGHT
21;121;22:36:58;09-02-2020;RIGHT
21;121;22:40:51;09-02-2020;RIGHT
21;121;19:01:38;10-02-2020;RIGHT
21;121;19:02:21;10-02-2020;RIGHT
21;121;19:03:00;10-02-2020;RIGHT
21;121;19:03:31;10-02-2020;RIGHT
21;121;19:03:53;10-02-2020;RIGHT
21;121;19:04:56;10-02-2020;RIGHT
21;121;19:05:25;10-02-2020;RIGHT
21;121;19:05:49;10-02-2020;RIGHT
21;121;19:06:08;10-02-2020;RIGHT
21;121;19:06:25;10-02-2020;RIGHT
21;121;22:21:12;10-02-2020;RIGHT
21;121;22:21:58;10-02-2020;RIGHT
21;121;22:22:33;10-02-2020;RIGHT
21;121;22:22:59;10-02-2020;RIGHT
21;121;22:23:39;10-02-2020;RIGHT
21;121;22:23:54;10-02-2020;RIGHT
21;121;22:27:06;10-02-2020;RIGHT
21;121;22:28:27;10-02-2020;RIGHT
21;121;22:28:47;10-02-2020;RIGHT
21;121;22:30:42;10-02-2020;RIGHT
21;121;19:38:26;11-02-2020;RIGHT
21;121;19:39:27;11-02-2020;RIGHT
21;121;19:44:02;11-02-2020;RIGHT
21;121;19:45:45;11-02-2020;RIGHT
21;121;19:46:31;11-02-2020;RIGHT
21;121;19:47:27;11-02-2020;RIGHT
21;121;19:47:57;11-02-2020;RIGHT
21;121;19:48:24;11-02-2020;RIGHT
21;121;19:48:42;11-02-2020;RIGHT
21;121;19:49:02;11-02-2020;RIGHT
21;121;22:48:40;11-02-2020;RIGHT
21;121;22:49:10;11-02-2020;RIGHT
21;121;22:49:22;11-02-2020;RIGHT
21;121;22:49:33;11-02-2020;RIGHT
21;121;22:51:00;11-02-2020;RIGHT
21;121;22:53:18;11-02-2020;RIGHT
21;121;22:58:05;11-02-2020;RIGHT
21;121;22:58:26;11-02-2020;RIGHT
21;121;22:58:44;11-02-2020;RIGHT
21;121;22:58:55;11-02-2020;RIGHT
21;121;19:23:48;12-02-2020;RIGHT
21;121;19:24:30;12-02-2020;RIGHT
21;121;19:24:53;12-02-2020;RIGHT
21;121;19:25:29;12-02-2020;RIGHT
21;121;19:25:56;12-02-2020;RIGHT
21;121;19:26:15;12-02-2020;RIGHT
21;121;19:26:31;12-02-2020;RIGHT
21;121;19:26:48;12-02-2020;RIGHT
21;121;19:27:02;12-02-2020;RIGHT
21;121;19:27:22;12-02-2020;RIGHT
21;121;22:22:27;12-02-2020;RIGHT
21;121;22:24:53;12-02-2020;RIGHT
21;121;22:34:42;12-02-2020;RIGHT
21;121;22:36:39;12-02-2020;RIGHT
21;121;22:36:53;12-02-2020;RIGHT
21;121;22:37:16;12-02-2020;RIGHT
21;121;22:37:34;12-02-2020;RIGHT
21;121;22:37:48;12-02-2020;RIGHT
21;121;22:38:08;12-02-2020;RIGHT
21;121;22:39:36;12-02-2020;RIGHT
21;121;19:18:53;09-03-2020;WRONG
21;121;19:32:27;09-03-2020;WRONG
21;121;22:12:50;09-03-2020;RIGHT
21;121;11:59:07;10-03-2020;RIGHT
21;121;08:14:49;11-03-2020;RIGHT
21;121;08:17:54;11-03-2020;RIGHT
21;121;17:29:49;11-03-2020;RIGHT
21;121;08:55:29;12-03-2020;RIGHT
21;121;09:27:31;12-03-2020;RIGHT
21;121;09:27:41;12-03-2020;RIGHT
21;121;09:28:09;12-03-2020;WRONG
21;121;09:28:22;12-03-2020;RIGHT
21;121;09:28:31;12-03-2020;RIGHT
21;121;09:28:40;12-03-2020;RIGHT
21;121;09:28:49;12-03-2020;RIGHT
21;121;09:28:58;12-03-2020;RIGHT
21;121;09:29:08;12-03-2020;RIGHT
21;121;09:29:18;12-03-2020;RIGHT
21;121;07:53:14;16-05-2020;RIGHT
21;121;07:58:13;16-05-2020;RIGHT
21;121;08:05:16;16-05-2020;RIGHT
21;121;08:10:01;16-05-2020;RIGHT
21;121;14:01:30;16-05-2020;WRONG
21;121;14:04:10;16-05-2020;RIGHT
21;121;14:09:16;16-05-2020;RIGHT
21;121;14:12:00;16-05-2020;RIGHT
21;121;14:22:47;16-05-2020;WRONG
21;121;14:23:41;16-05-2020;WRONG
21;121;14:39:45;16-05-2020;RIGHT
21;121;11:26:51;23-05-2020;RIGHT
21;121;11:59:19;23-05-2020;RIGHT
21;121;14:01:08;26-05-2020;RIGHT
21;121;17:20:16;26-05-2020;RIGHT
21;121;14:24:06;27-05-2020;RIGHT
21;121;11:05:41;28-05-2020;RIGHT
21;121;14:02:41;28-05-2020;RIGHT
21;121;14:03:28;28-05-2020;RIGHT
21;121;14:05:23;28-05-2020;RIGHT
21;121;14:07:06;28-05-2020;WRONG
21;121;14:07:48;28-05-2020;WRONG
21;121;14:08:20;28-05-2020;WRONG
21;121;14:09:51;28-05-2020;WRONG
21;121;14:10:41;28-05-2020;WRONG
21;121;14:13:38;28-05-2020;RIGHT
21;121;14:15:54;28-05-2020;RIGHT
21;121;08:21:22;29-05-2020;RIGHT
21;121;08:31:16;29-05-2020;RIGHT
21;121;08:31:59;29-05-2020;RIGHT
21;121;08:33:01;29-05-2020;WRONG
21;121;08:41:04;29-05-2020;WRONG
21;121;08:45:44;29-05-2020;RIGHT
21;121;14:01:42;29-05-2020;RIGHT
21;121;14:02:30;29-05-2020;RIGHT
21;121;14:03:53;29-05-2020;WRONG
21;121;14:11:40;29-05-2020;RIGHT
21;121;14:12:16;29-05-2020;RIGHT
21;121;14:13:11;29-05-2020;WRONG
21;121;14:13:24;29-05-2020;RIGHT
21;121;14:13:53;29-05-2020;RIGHT
21;121;14:14:22;29-05-2020;RIGHT
21;121;14:15:35;29-05-2020;RIGHT
21;121;17:01:37;29-05-2020;RIGHT
21;121;17:02:08;29-05-2020;RIGHT
21;121;17:02:28;29-05-2020;RIGHT
21;121;17:02:57;29-05-2020;RIGHT
21;121;17:03:21;29-05-2020;RIGHT
21;121;17:03:43;29-05-2020;RIGHT
21;121;17:04:38;29-05-2020;WRONG
21;121;17:04:56;29-05-2020;RIGHT
21;121;17:05:40;29-05-2020;RIGHT
21;121;08:22:44;30-05-2020;RIGHT
21;121;14:01:36;30-05-2020;RIGHT
21;121;14:03:11;30-05-2020;WRONG
21;121;14:05:39;30-05-2020;RIGHT
21;121;14:05:57;30-05-2020;RIGHT
21;121;14:06:18;30-05-2020;RIGHT
21;121;14:07:13;30-05-2020;WRONG
21;121;14:07:24;30-05-2020;RIGHT
21;121;14:07:52;30-05-2020;RIGHT
21;121;14:08:49;30-05-2020;WRONG
21;121;14:09:01;30-05-2020;RIGHT
21;121;17:03:13;30-05-2020;RIGHT
21;121;17:03:47;30-05-2020;RIGHT
21;121;17:04:46;30-05-2020;RIGHT
21;121;17:05:51;30-05-2020;RIGHT
21;121;17:06:22;30-05-2020;RIGHT
21;121;17:07:53;30-05-2020;RIGHT
21;121;17:08:09;30-05-2020;RIGHT
21;121;17:08:25;30-05-2020;RIGHT
21;121;17:08:53;30-05-2020;RIGHT
21;121;17:14:50;30-05-2020;RIGHT
21;121;11:00:21;31-05-2020;RIGHT
21;121;11:02:12;31-05-2020;RIGHT
21;121;11:02:30;31-05-2020;RIGHT
21;121;11:03:32;31-05-2020;WRONG
21;121;11:04:18;31-05-2020;RIGHT
21;121;11:05:01;31-05-2020;RIGHT
21;121;11:05:19;31-05-2020;RIGHT
21;121;11:05:44;31-05-2020;RIGHT
21;121;11:06:16;31-05-2020;RIGHT
21;121;11:06:36;31-05-2020;RIGHT
21;121;14:05:44;31-05-2020;RIGHT
21;121;14:06:21;31-05-2020;RIGHT
21;121;14:07:53;31-05-2020;RIGHT
21;121;14:08:14;31-05-2020;RIGHT
21;121;14:08:34;31-05-2020;RIGHT
21;121;14:08:53;31-05-2020;RIGHT
21;121;14:09:05;31-05-2020;RIGHT
21;121;14:09:17;31-05-2020;RIGHT
21;121;14:09:35;31-05-2020;RIGHT
21;121;14:10:12;31-05-2020;WRONG
21;121;17:00:53;31-05-2020;RIGHT
21;121;17:01:12;31-05-2020;RIGHT
21;121;17:01:25;31-05-2020;RIGHT
21;121;17:01:46;31-05-2020;RIGHT
21;121;17:02:38;31-05-2020;RIGHT
21;121;17:03:08;31-05-2020;RIGHT
21;121;17:03:26;31-05-2020;RIGHT
21;121;17:03:43;31-05-2020;RIGHT
21;121;17:04:16;31-05-2020;RIGHT
21;121;17:04:55;31-05-2020;WRONG
21;121;11:00:33;01-06-2020;RIGHT
21;121;11:00:46;01-06-2020;RIGHT
21;121;11:02:59;01-06-2020;RIGHT
21;121;11:03:52;01-06-2020;RIGHT
21;121;11:04:13;01-06-2020;RIGHT
21;121;11:04:35;01-06-2020;RIGHT
21;121;11:04:51;01-06-2020;RIGHT
21;121;11:05:21;01-06-2020;RIGHT
21;121;11:05:37;01-06-2020;RIGHT
21;121;11:06:11;01-06-2020;RIGHT
21;121;14:00:32;01-06-2020;RIGHT
21;121;14:00:46;01-06-2020;RIGHT
21;121;14:00:59;01-06-2020;RIGHT
21;121;14:01:37;01-06-2020;RIGHT
21;121;14:02:11;01-06-2020;WRONG
21;121;14:02:28;01-06-2020;RIGHT
21;121;14:02:41;01-06-2020;RIGHT
21;121;14:03:15;01-06-2020;WRONG
21;121;14:03:28;01-06-2020;RIGHT
21;121;14:03:46;01-06-2020;RIGHT
21;121;17:00:35;01-06-2020;RIGHT
21;121;17:00:57;01-06-2020;RIGHT
21;121;17:01:25;01-06-2020;RIGHT
21;121;17:01:45;01-06-2020;RIGHT
21;121;17:02:01;01-06-2020;RIGHT
21;121;17:02:17;01-06-2020;RIGHT
21;121;17:02:58;01-06-2020;RIGHT
21;121;17:03:15;01-06-2020;RIGHT
21;121;17:03:31;01-06-2020;RIGHT
21;121;17:04:06;01-06-2020;RIGHT
21;121;10:56:18;02-06-2020;RIGHT
21;121;10:56:34;02-06-2020;RIGHT
21;121;10:57:01;02-06-2020;RIGHT
21;121;10:57:49;02-06-2020;RIGHT
21;121;10:58:01;02-06-2020;RIGHT
21;121;10:58:53;02-06-2020;RIGHT
21;121;10:59:10;02-06-2020;RIGHT
21;121;10:59:24;02-06-2020;RIGHT
21;121;11:01:30;02-06-2020;RIGHT
21;121;11:01:46;02-06-2020;RIGHT
21;121;14:00:42;02-06-2020;RIGHT
21;121;14:00:57;02-06-2020;RIGHT
21;121;14:01:34;02-06-2020;RIGHT
21;121;14:02:08;02-06-2020;RIGHT
21;121;14:02:19;02-06-2020;RIGHT
21;121;14:02:32;02-06-2020;RIGHT
21;121;14:03:48;02-06-2020;WRONG
21;121;14:20:06;02-06-2020;RIGHT
21;121;14:20:20;02-06-2020;RIGHT
21;121;14:20:37;02-06-2020;RIGHT
21;121;17:00:14;02-06-2020;RIGHT
21;121;17:00:24;02-06-2020;RIGHT
21;121;17:00:35;02-06-2020;RIGHT
21;121;17:00:47;02-06-2020;RIGHT
21;121;17:01:02;02-06-2020;RIGHT
21;121;17:01:32;02-06-2020;RIGHT
21;121;17:06:22;02-06-2020;RIGHT
21;121;17:06:38;02-06-2020;RIGHT
21;121;17:06:55;02-06-2020;RIGHT
21;121;17:07:10;02-06-2020;RIGHT
22;122;20:00:47;08-09-2019;RIGHT
22;122;23:40:41;12-09-2019;RIGHT
22;122;23:51:50;12-09-2019;WRONG
22;122;23:54:09;12-09-2019;WRONG
22;122;23:55:41;12-09-2019;WRONG
22;122;23:56:54;12-09-2019;RIGHT
22;122;23:58:40;12-09-2019;RIGHT
22;122;20:52:27;26-09-2019;RIGHT
22;122;23:44:15;26-09-2019;WRONG
22;122;20:56:20;29-09-2019;WRONG
22;122;20:56:44;29-09-2019;RIGHT
22;122;20:56:54;29-09-2019;RIGHT
22;122;20:21:43;30-09-2019;WRONG
22;122;20:49:19;02-10-2019;RIGHT
22;122;20:53:15;02-10-2019;WRONG
22;122;20:56:58;02-10-2019;RIGHT
22;122;20:57:56;02-10-2019;RIGHT
22;122;20:06:42;03-10-2019;RIGHT
22;122;23:55:26;31-10-2019;RIGHT
22;122;23:17:08;01-11-2019;RIGHT
22;122;23:17:26;01-11-2019;RIGHT
22;122;23:20:15;01-11-2019;RIGHT
22;122;23:53:18;01-11-2019;RIGHT
22;122;23:42:17;02-11-2019;RIGHT
22;122;23:47:45;02-11-2019;RIGHT
22;122;12:11:36;13-11-2019;RIGHT
22;122;12:11:44;13-11-2019;RIGHT
22;122;12:11:51;13-11-2019;RIGHT
22;122;12:12:00;13-11-2019;RIGHT
22;122;12:12:10;13-11-2019;RIGHT
22;122;13:34:42;18-11-2019;RIGHT
22;122;07:45:04;28-01-2020;RIGHT
22;122;19:00:24;16-02-2020;RIGHT
22;122;19:00:36;16-02-2020;RIGHT
22;122;19:00:49;16-02-2020;RIGHT
22;122;19:00:59;16-02-2020;RIGHT
22;122;09:06:50;04-05-2020;RIGHT
22;122;08:03:09;16-05-2020;RIGHT
22;122;08:03:40;16-05-2020;RIGHT
22;122;14:14:25;22-05-2020;RIGHT
22;122;14:45:27;22-05-2020;RIGHT
22;122;11:50:40;23-05-2020;RIGHT
22;122;11:51:11;23-05-2020;RIGHT
22;122;11:51:19;23-05-2020;RIGHT
22;122;11:54:49;23-05-2020;RIGHT
22;122;11:54:58;23-05-2020;RIGHT
22;122;11:59:31;23-05-2020;RIGHT
22;122;14:51:54;23-05-2020;RIGHT
22;122;17:35:51;23-05-2020;RIGHT
22;122;17:38:26;23-05-2020;RIGHT
22;122;17:43:50;23-05-2020;RIGHT
22;122;17:48:39;23-05-2020;RIGHT
22;122;17:29:41;25-05-2020;RIGHT
22;122;17:40:06;25-05-2020;RIGHT
22;122;17:51:22;25-05-2020;RIGHT
22;122;17:51:31;25-05-2020;RIGHT
22;122;14:29:11;26-05-2020;RIGHT
22;122;17:52:18;26-05-2020;WRONG
22;122;17:55:36;26-05-2020;WRONG
22;122;17:55:45;26-05-2020;RIGHT
22;122;11:52:41;27-05-2020;RIGHT
22;122;11:52:49;27-05-2020;RIGHT
22;122;14:02:18;27-05-2020;RIGHT
22;122;11:03:44;28-05-2020;RIGHT
22;122;14:25:36;28-05-2020;RIGHT
22;122;14:34:06;28-05-2020;RIGHT
22;122;14:38:31;28-05-2020;RIGHT
22;122;14:44:20;28-05-2020;RIGHT
22;122;14:51:55;28-05-2020;WRONG
22;122;14:52:21;28-05-2020;RIGHT
22;122;14:52:35;28-05-2020;RIGHT
22;122;11:16:44;29-05-2020;RIGHT
22;122;14:36:35;29-05-2020;WRONG
22;122;14:44:41;29-05-2020;WRONG
22;122;14:45:23;29-05-2020;RIGHT
22;122;17:47:48;29-05-2020;WRONG
22;122;17:52:44;29-05-2020;RIGHT
22;122;11:18:43;30-05-2020;RIGHT
22;122;14:05:10;31-05-2020;RIGHT
22;122;14:07:14;31-05-2020;RIGHT
22;122;14:57:27;31-05-2020;WRONG
22;122;14:15:20;01-06-2020;WRONG
22;122;17:49:15;01-06-2020;WRONG
22;122;17:47:02;02-06-2020;WRONG
23;123;12:10:35;13-11-2019;RIGHT
23;123;12:10:42;13-11-2019;RIGHT
23;123;12:10:51;13-11-2019;RIGHT
23;123;12:10:57;13-11-2019;RIGHT
23;123;12:11:04;13-11-2019;RIGHT
23;123;12:11:11;13-11-2019;RIGHT
23;123;12:11:17;13-11-2019;RIGHT
23;123;12:11:24;13-11-2019;RIGHT
23;123;07:45:14;28-01-2020;RIGHT
23;123;19:49:35;31-01-2020;RIGHT
23;123;21:03:04;31-01-2020;WRONG
23;123;21:26:57;31-01-2020;RIGHT
23;123;19:55:03;01-02-2020;RIGHT
23;123;22:34:34;02-02-2020;WRONG
23;123;22:05:35;09-03-2020;WRONG
23;123;23:53:57;10-03-2020;RIGHT
23;123;08:17:26;11-03-2020;RIGHT
23;123;08:42:38;11-03-2020;RIGHT
23;123;11:23:06;11-03-2020;WRONG
23;123;17:50:48;11-03-2020;WRONG
23;123;08:16:24;12-03-2020;RIGHT
23;123;08:17:44;12-03-2020;RIGHT
23;123;20:49:19;12-03-2020;WRONG
23;123;08:26:24;13-03-2020;RIGHT
23;123;17:02:42;13-03-2020;RIGHT
23;123;17:04:38;13-03-2020;WRONG
23;123;08:00:57;16-05-2020;RIGHT
23;123;08:08:02;16-05-2020;RIGHT
23;123;08:41:18;16-05-2020;RIGHT
23;123;11:51:30;16-05-2020;RIGHT
23;123;14:03:16;16-05-2020;RIGHT
23;123;11:20:49;17-05-2020;WRONG
23;123;15:10:01;22-05-2020;RIGHT
23;123;17:21:58;24-05-2020;RIGHT
23;123;11:26:32;25-05-2020;WRONG
23;123;17:27:00;26-05-2020;RIGHT
23;123;14:02:20;28-05-2020;WRONG
23;123;14:17:12;28-05-2020;WRONG
23;123;14:47:55;29-05-2020;RIGHT
23;123;11:13:18;30-05-2020;RIGHT
23;123;14:38:15;30-05-2020;WRONG
